X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
30.5,97.4,66.7,189.0,14.0,131.0,19.1,29.9,42.4,1240.0,861.0,433.0
29.1,95.8,67.4,187.0,14.3,125.0,18.8,29.0,37.3,1120.0,745.0,355.0
29.7,94.5,66.2,183.0,15.1,123.0,17.1,27.1,69.9,1390.0,995.0,371.0
30.5,96.6,73.2,185.0,15.6,135.0,17.4,26.6,53.9,1260.0,894.0,435.0
28.8,96.9,93.0,203.0,15.6,146.0,17.5,27.3,50.0,1260.0,901.0,462.0
33.2,104.0,87.6,216.0,14.6,148.0,17.4,25.9,54.4,1400.0,995.0,506.0
76.8,138.0,113.0,254.0,20.4,182.0,16.8,26.0,85.4,1670.0,1180.0,678.0
56.1,143.0,132.0,325.0,13.8,217.0,17.3,27.4,86.2,1930.0,1350.0,590.0
42.7,125.0,125.0,298.0,12.1,164.0,18.2,32.3,70.7,1730.0,1160.0,455.0
38.1,109.0,109.0,272.0,13.1,158.0,17.6,32.3,60.2,1530.0,1000.0,479.0
34.6,109.0,108.0,250.0,15.0,175.0,17.4,31.8,58.4,1580.0,1070.0,549.0
57.6,122.0,108.0,263.0,16.5,184.0,17.8,29.4,67.4,1620.0,1110.0,626.0
46.8,135.0,111.0,288.0,14.7,189.0,19.0,27.5,61.3,1760.0,1260.0,591.0
38.1,112.0,109.0,274.0,15.3,184.0,20.1,29.4,51.9,1590.0,1080.0,568.0
34.7,107.0,92.3,245.0,16.1,173.0,21.9,29.3,50.1,1560.0,1050.0,557.0
44.7,124.0,89.9,240.0,16.8,167.0,21.3,36.6,47.4,1510.0,1030.0,564.0
121.0,189.0,126.0,316.0,48.4,211.0,26.9,55.7,135.0,2090.0,1550.0,814.0
104.0,216.0,177.0,447.0,24.7,298.0,25.6,56.5,84.5,2420.0,1720.0,747.0
64.3,191.0,137.0,407.0,15.8,274.0,21.7,44.6,67.0,2190.0,1420.0,676.0
50.7,138.0,130.0,331.0,14.4,240.0,20.8,36.1,61.4,2050.0,1300.0,637.0
50.7,125.0,139.0,302.0,15.6,235.0,20.7,33.0,53.2,1910.0,1220.0,722.0
62.0,125.0,136.0,299.0,15.4,213.0,19.3,31.2,49.3,2040.0,1370.0,869.0
87.6,171.0,166.0,379.0,20.4,219.0,19.2,29.0,44.4,2170.0,1470.0,820.0
64.0,157.0,133.0,376.0,15.7,226.0,21.8,29.2,41.3,2030.0,1350.0,799.0
142.0,242.0,170.0,432.0,25.4,260.0,21.8,29.8,41.8,2150.0,1440.0,835.0
134.0,398.0,195.0,662.0,30.6,344.0,21.7,28.5,45.6,2390.0,1540.0,908.0
87.7,276.0,190.0,606.0,29.7,331.0,20.2,27.2,46.0,2510.0,1510.0,819.0
75.5,201.0,168.0,467.0,34.8,292.0,19.3,26.9,64.7,2420.0,1440.0,783.0
66.3,176.0,158.0,418.0,32.7,297.0,18.5,25.0,56.7,2250.0,1400.0,708.0
49.5,141.0,129.0,348.0,28.6,298.0,17.5,23.6,43.0,1910.0,1160.0,593.0
40.8,131.0,127.0,318.0,24.9,256.0,15.8,23.4,42.3,1700.0,1030.0,580.0
36.5,121.0,106.0,290.0,20.9,228.0,14.4,22.5,44.2,1670.0,1070.0,571.0
37.8,118.0,96.8,272.0,25.4,250.0,16.6,23.2,61.5,1740.0,1130.0,577.0
32.4,111.0,76.2,247.0,20.1,234.0,17.5,22.5,46.5,1550.0,999.0,530.0
28.7,106.0,66.8,217.0,18.6,193.0,15.8,21.9,39.0,1470.0,955.0,534.0
27.2,100.0,66.8,200.0,18.0,179.0,15.3,21.9,33.9,1400.0,926.0,543.0
26.8,102.0,66.8,196.0,17.6,172.0,15.1,21.4,32.8,1330.0,890.0,519.0
27.4,115.0,67.0,211.0,17.3,180.0,16.8,27.2,34.9,1400.0,940.0,561.0
35.7,115.0,103.0,235.0,17.7,211.0,21.1,29.7,37.5,1590.0,1080.0,620.0
43.6,122.0,104.0,266.0,22.9,230.0,28.8,35.0,53.1,1760.0,1200.0,640.0
34.4,117.0,104.0,278.0,18.8,236.0,24.8,38.2,69.3,1840.0,1230.0,558.0
41.8,140.0,106.0,296.0,17.8,232.0,25.0,39.9,57.0,1890.0,1270.0,521.0
40.6,127.0,107.0,295.0,17.6,230.0,27.5,33.6,41.5,1620.0,1020.0,480.0
31.5,110.0,92.1,264.0,16.9,172.0,20.0,29.4,33.7,1430.0,898.0,448.0
37.9,124.0,86.7,247.0,20.0,201.0,18.2,26.7,53.3,1460.0,930.0,487.0
151.0,190.0,135.0,331.0,29.6,220.0,19.3,28.4,66.6,1710.0,1140.0,512.0
164.0,324.0,204.0,596.0,37.5,230.0,24.8,34.9,104.0,1810.0,1180.0,479.0
87.2,227.0,172.0,557.0,24.8,248.0,26.6,38.5,105.0,1990.0,1220.0,447.0
63.7,170.0,126.0,398.0,19.5,246.0,25.4,36.5,75.0,1960.0,1130.0,419.0
45.4,134.0,124.0,338.0,17.9,221.0,23.2,32.6,61.1,1670.0,955.0,407.0
37.8,118.0,126.0,310.0,17.5,188.0,19.7,29.9,54.4,1500.0,890.0,388.0
33.3,113.0,121.0,297.0,17.5,185.0,20.5,28.2,50.2,1460.0,904.0,386.0
54.1,119.0,110.0,276.0,19.1,208.0,20.8,30.0,49.7,1450.0,875.0,433.0
84.2,160.0,130.0,318.0,20.1,214.0,25.9,33.1,100.0,1710.0,1130.0,512.0
57.5,176.0,132.0,366.0,19.2,216.0,24.1,35.9,65.5,1700.0,1120.0,457.0
46.8,136.0,131.0,323.0,17.5,208.0,19.8,31.5,55.7,1590.0,986.0,464.0
38.5,128.0,110.0,310.0,17.0,194.0,18.2,31.3,46.1,1490.0,922.0,431.0
35.4,111.0,95.4,271.0,19.7,185.0,17.9,30.8,55.8,1460.0,920.0,416.0
32.6,106.0,86.3,238.0,17.9,151.0,17.2,28.8,50.2,1420.0,916.0,418.0
35.1,105.0,86.7,238.0,18.4,186.0,16.6,29.9,42.4,1380.0,892.0,472.0
30.1,104.0,86.0,234.0,17.9,183.0,15.5,26.0,36.7,1360.0,882.0,475.0
27.5,96.8,91.8,218.0,18.1,192.0,15.1,25.5,38.6,1370.0,903.0,514.0
28.6,123.0,109.0,258.0,17.7,177.0,14.9,25.2,65.2,1560.0,1070.0,530.0
24.7,122.0,94.0,285.0,16.4,173.0,13.6,24.2,58.9,1470.0,1010.0,486.0
22.2,99.1,68.1,223.0,15.9,158.0,14.0,24.3,47.1,1370.0,888.0,411.0
21.0,97.3,67.1,194.0,16.3,151.0,14.7,23.5,38.7,1260.0,810.0,407.0
19.2,91.1,50.1,181.0,16.1,159.0,14.0,22.6,35.2,1210.0,792.0,434.0
26.2,98.7,59.3,182.0,16.6,164.0,16.3,22.0,44.7,1240.0,825.0,443.0
24.6,102.0,64.8,209.0,17.0,168.0,20.2,23.0,35.8,1220.0,808.0,431.0
20.0,101.0,64.5,203.0,16.8,158.0,15.4,22.1,31.0,1200.0,782.0,400.0
18.9,92.0,56.2,194.0,16.6,160.0,14.4,23.1,28.7,1140.0,721.0,349.0
22.9,95.7,44.2,179.0,17.0,147.0,17.7,23.7,30.5,1080.0,660.0,301.0
87.6,125.0,69.0,218.0,17.5,155.0,29.3,25.9,39.4,1110.0,700.0,331.0
76.6,161.0,101.0,307.0,19.3,171.0,26.7,26.8,55.7,1180.0,759.0,382.0
48.2,125.0,108.0,313.0,16.6,170.0,21.1,27.1,45.7,1270.0,777.0,314.0
38.4,107.0,96.7,267.0,16.5,168.0,22.2,23.6,36.6,1190.0,690.0,290.0
25.8,105.0,61.4,192.0,11.7,132.0,14.4,24.7,29.8,1070.0,683.0,388.0
26.2,107.0,52.2,187.0,11.6,127.0,14.1,24.0,29.3,1050.0,677.0,372.0
41.1,120.0,51.9,207.0,12.4,130.0,13.4,25.6,52.4,1170.0,788.0,423.0
37.5,118.0,49.8,209.0,11.6,138.0,15.9,25.5,45.1,1160.0,769.0,360.0
46.7,121.0,49.8,199.0,11.2,128.0,16.4,25.3,54.9,1200.0,794.0,433.0
126.0,156.0,66.0,234.0,11.1,140.0,16.1,25.7,46.0,1290.0,897.0,507.0
84.8,210.0,83.0,360.0,9.35,178.0,15.5,25.4,45.6,1430.0,1010.0,555.0
91.4,174.0,94.3,316.0,16.1,185.0,16.5,25.3,72.6,1600.0,1060.0,630.0
95.4,224.0,127.0,396.0,15.3,193.0,18.9,27.1,82.6,1910.0,1320.0,627.0
76.6,185.0,120.0,379.0,12.6,185.0,18.4,27.3,86.1,1770.0,1170.0,504.0
85.9,199.0,93.7,345.0,23.5,212.0,23.9,32.9,141.0,2040.0,1350.0,468.0
67.3,188.0,69.2,341.0,14.7,219.0,38.6,42.0,101.0,1940.0,1270.0,446.0
164.0,244.0,119.0,357.0,34.7,243.0,25.4,40.2,105.0,2200.0,1450.0,484.0
113.0,287.0,178.0,592.0,20.4,304.0,22.4,35.7,86.8,2150.0,1360.0,454.0
89.2,227.0,179.0,512.0,19.9,269.0,25.3,34.6,81.1,2250.0,1290.0,445.0
66.2,189.0,142.0,485.0,14.4,260.0,24.3,41.4,69.7,2210.0,1240.0,436.0
53.7,149.0,120.0,369.0,11.6,222.0,30.6,33.2,61.5,1950.0,1060.0,384.0
47.1,130.0,103.0,314.0,11.8,219.0,22.8,28.9,54.7,1680.0,923.0,393.0
42.7,125.0,106.0,295.0,12.7,219.0,19.4,32.8,67.8,1740.0,1010.0,499.0
41.0,117.0,107.0,289.0,12.6,202.0,17.2,28.6,57.5,1630.0,962.0,518.0
48.5,135.0,119.0,300.0,14.4,222.0,16.3,28.9,56.7,1800.0,1090.0,639.0
42.2,131.0,124.0,327.0,13.5,218.0,17.5,29.6,53.6,1910.0,1170.0,667.0
44.8,123.0,117.0,316.0,15.7,199.0,18.6,29.3,49.1,1780.0,1060.0,620.0
42.3,121.0,85.7,286.0,14.6,210.0,26.4,30.4,53.5,1810.0,1070.0,581.0
35.8,118.0,82.3,262.0,13.4,212.0,24.9,28.5,47.6,1580.0,925.0,522.0
33.5,106.0,95.5,251.0,14.0,198.0,19.4,28.1,40.9,1570.0,948.0,584.0
38.7,108.0,108.0,261.0,15.1,188.0,17.9,25.8,40.7,1600.0,1010.0,641.0
59.8,148.0,124.0,340.0,16.1,205.0,16.8,24.5,39.6,1680.0,1090.0,678.0
47.6,132.0,111.0,323.0,16.4,205.0,15.3,24.5,43.4,1750.0,1120.0,668.0
46.3,141.0,88.8,311.0,22.3,195.0,15.0,24.2,40.4,1710.0,1080.0,636.0
66.6,191.0,110.0,381.0,30.9,215.0,14.1,32.1,47.1,1720.0,1090.0,654.0
58.8,180.0,115.0,429.0,16.4,241.0,14.4,35.3,63.9,2060.0,1310.0,778.0
46.7,150.0,94.6,337.0,14.2,213.0,15.9,33.3,60.7,2110.0,1340.0,646.0
132.0,197.0,125.0,398.0,48.6,248.0,19.3,30.7,196.0,2640.0,1880.0,825.0
80.5,210.0,129.0,465.0,25.7,328.0,31.4,30.4,98.4,2560.0,1850.0,657.0
87.7,196.0,152.0,442.0,25.3,295.0,29.9,34.9,83.4,2360.0,1490.0,689.0
75.0,191.0,131.0,430.0,27.3,274.0,38.2,36.9,67.8,2270.0,1420.0,613.0
140.0,237.0,245.0,450.0,102.0,251.0,33.1,33.7,139.0,2290.0,1430.0,674.0
138.0,355.0,277.0,735.0,83.0,348.0,31.6,32.8,115.0,2720.0,1830.0,684.0
148.0,265.0,225.0,601.0,62.4,344.0,34.5,33.2,242.0,3430.0,2310.0,1100.0
108.0,261.0,199.0,615.0,56.5,341.0,32.6,32.8,122.0,3470.0,2470.0,917.0
75.5,198.0,124.0,444.0,52.3,321.0,24.9,31.2,84.0,2710.0,1660.0,663.0
57.1,166.0,121.0,393.0,50.4,279.0,20.6,28.2,69.7,2340.0,1420.0,603.0
46.2,138.0,122.0,348.0,39.0,260.0,19.9,28.1,59.3,2080.0,1260.0,567.0
40.2,131.0,122.0,314.0,26.9,245.0,18.9,25.5,54.6,1890.0,1140.0,505.0
36.8,122.0,106.0,303.0,25.2,221.0,17.0,23.7,46.2,1720.0,1040.0,493.0
33.9,110.0,85.9,266.0,23.7,230.0,16.2,22.7,47.7,1700.0,1030.0,519.0
35.2,113.0,76.1,249.0,25.2,205.0,16.4,21.9,42.7,1730.0,1090.0,547.0
30.8,107.0,62.6,235.0,23.0,212.0,16.8,21.8,37.1,1610.0,1020.0,514.0
28.6,99.2,51.7,203.0,20.6,206.0,15.8,22.0,37.1,1530.0,963.0,512.0
25.1,96.4,51.6,196.0,17.4,183.0,16.3,22.2,29.9,1460.0,922.0,495.0
24.2,90.3,52.0,188.0,15.3,163.0,16.0,21.9,29.7,1350.0,852.0,445.0
22.9,89.7,51.3,183.0,15.9,149.0,15.4,20.6,33.3,1270.0,806.0,433.0
21.4,90.8,53.3,183.0,17.1,154.0,13.5,20.0,29.1,1270.0,821.0,436.0
20.5,88.0,52.3,179.0,17.1,159.0,14.5,20.0,26.6,1260.0,803.0,447.0
19.9,86.7,51.3,173.0,17.1,163.0,14.0,19.1,25.3,1240.0,784.0,447.0
19.2,84.7,51.0,169.0,17.0,158.0,13.9,18.7,24.6,1220.0,771.0,442.0
17.9,83.7,49.9,164.0,16.1,149.0,14.2,17.5,20.8,1180.0,744.0,421.0
17.9,83.8,48.7,163.0,15.2,137.0,14.9,17.9,22.2,1120.0,707.0,413.0
32.4,109.0,79.0,193.0,14.8,130.0,13.2,18.1,24.2,1090.0,690.0,423.0
36.9,120.0,120.0,290.0,16.0,150.0,13.2,18.4,22.9,1200.0,772.0,450.0
39.1,108.0,127.0,329.0,25.4,165.0,12.3,19.1,32.9,1310.0,837.0,436.0
26.2,95.0,95.2,299.0,24.1,178.0,14.9,17.9,24.0,1320.0,780.0,408.0
21.6,86.6,55.1,218.0,19.6,180.0,14.2,17.3,22.0,1290.0,753.0,432.0
18.8,81.6,50.5,178.0,17.5,161.0,12.7,16.1,20.1,1230.0,748.0,405.0
17.3,79.0,50.2,164.0,17.1,153.0,11.6,15.8,19.0,1120.0,693.0,390.0
24.3,87.6,55.7,177.0,17.3,150.0,14.0,16.9,21.5,1070.0,654.0,383.0
40.2,100.0,73.2,227.0,16.3,176.0,14.2,17.1,25.4,1180.0,739.0,429.0
27.4,92.8,53.8,221.0,15.3,155.0,15.4,17.9,24.6,1190.0,743.0,356.0
22.0,83.7,49.0,184.0,15.0,144.0,13.7,17.9,21.8,1100.0,642.0,344.0
19.0,81.3,48.4,168.0,14.5,147.0,14.0,17.3,19.4,1040.0,608.0,356.0
16.2,79.4,48.4,164.0,14.2,130.0,13.4,17.8,16.9,975.0,580.0,330.0
15.7,78.0,47.8,158.0,13.9,130.0,12.8,16.9,16.6,910.0,550.0,290.0
16.1,79.0,41.5,143.0,14.5,126.0,11.5,16.4,17.8,894.0,533.0,316.0
29.7,81.2,44.7,144.0,16.7,124.0,12.1,17.5,19.9,961.0,600.0,392.0
34.5,95.0,81.0,207.0,17.8,141.0,13.7,16.3,44.4,1040.0,683.0,409.0
23.5,89.3,80.8,215.0,15.6,157.0,19.1,16.4,25.5,1020.0,618.0,324.0
39.9,92.1,81.7,206.0,22.1,154.0,16.5,17.6,44.2,1090.0,619.0,463.0
38.7,107.0,82.0,239.0,17.3,159.0,20.9,18.3,44.6,1310.0,844.0,430.0
27.4,94.3,81.5,227.0,15.3,167.0,18.9,19.4,24.7,1100.0,650.0,317.0
22.8,83.5,77.8,204.0,14.3,148.0,14.4,19.4,24.2,1040.0,587.0,302.0
19.9,88.2,61.3,182.0,15.2,152.0,13.8,18.6,26.9,1050.0,622.0,389.0
19.0,79.5,53.7,167.0,15.0,135.0,13.9,19.2,37.6,1110.0,705.0,333.0
17.3,87.8,49.6,154.0,15.2,131.0,14.3,19.0,24.5,962.0,590.0,282.0
16.0,80.2,42.3,146.0,16.1,126.0,15.0,20.4,23.0,940.0,578.0,280.0
15.4,83.3,45.5,144.0,16.5,119.0,14.6,20.1,18.8,907.0,565.0,244.0
22.4,95.1,80.3,183.0,19.4,132.0,17.5,18.9,19.7,906.0,553.0,244.0
18.9,88.5,77.7,239.0,16.2,152.0,14.9,18.1,20.3,937.0,568.0,265.0
20.3,84.9,60.8,187.0,15.2,143.0,15.3,18.4,16.7,1010.0,599.0,275.0
20.4,91.5,59.2,179.0,15.6,135.0,13.6,17.1,16.0,1000.0,606.0,282.0
18.3,84.1,58.1,175.0,17.0,134.0,13.1,17.2,17.1,961.0,581.0,305.0
17.4,87.6,58.0,169.0,15.8,140.0,10.7,16.9,15.3,944.0,569.0,318.0
53.1,140.0,61.1,237.0,22.8,169.0,13.1,21.7,56.6,1220.0,737.0,278.0
54.8,140.0,61.1,237.0,22.2,155.0,12.3,21.3,67.5,1240.0,782.0,293.0
70.8,150.0,61.1,241.0,22.4,160.0,11.5,21.2,68.0,1330.0,856.0,326.0
67.8,156.0,61.7,270.0,22.0,186.0,16.7,21.9,69.3,1430.0,924.0,336.0
50.2,142.0,63.0,255.0,21.5,178.0,18.3,20.1,62.6,1420.0,917.0,354.0
45.2,138.0,61.7,240.0,21.4,184.0,14.9,20.4,54.1,1300.0,806.0,337.0
58.6,143.0,63.1,259.0,22.6,184.0,14.9,20.7,65.6,1380.0,877.0,351.0
69.3,146.0,45.2,234.0,22.7,170.0,13.7,22.6,62.7,1360.0,866.0,340.0
97.5,183.0,45.0,255.0,29.7,176.0,13.2,24.6,69.6,1310.0,839.0,310.0
94.5,173.0,62.6,301.0,27.8,173.0,12.4,22.3,62.8,1290.0,823.0,313.0
82.3,180.0,89.2,290.0,26.8,168.0,13.0,21.2,66.4,1430.0,926.0,418.0
66.5,154.0,101.0,310.0,23.4,182.0,13.7,21.8,56.7,1440.0,926.0,458.0
64.6,146.0,101.0,289.0,20.3,179.0,12.9,21.3,56.4,1580.0,1020.0,510.0
95.9,158.0,114.0,299.0,24.5,167.0,12.9,20.6,83.5,1800.0,1240.0,653.0
69.4,163.0,131.0,344.0,24.1,186.0,12.2,20.4,64.1,1790.0,1240.0,609.0
72.2,158.0,137.0,333.0,23.8,163.0,14.9,21.5,59.0,1760.0,1190.0,582.0
285.0,455.0,351.0,700.0,61.3,179.0,27.0,27.6,76.7,2210.0,1540.0,782.0
266.0,801.0,409.0,1190.0,141.0,330.0,89.3,52.4,136.0,3610.0,2670.0,1260.0
147.0,713.0,259.0,1280.0,162.0,504.0,61.2,73.7,87.6,3330.0,1910.0,853.0
96.4,384.0,167.0,1080.0,58.6,443.0,35.3,59.4,68.8,3120.0,1440.0,642.0
88.4,324.0,155.0,743.0,45.8,326.0,27.4,49.5,64.4,3010.0,1330.0,547.0
71.5,276.0,148.0,626.0,29.7,307.0,25.4,46.7,59.1,2700.0,1230.0,492.0
63.9,231.0,131.0,526.0,24.1,248.0,23.7,43.4,53.5,2280.0,1090.0,484.0
63.7,215.0,146.0,487.0,22.5,229.0,19.5,50.0,59.3,2210.0,1150.0,611.0
61.5,193.0,145.0,457.0,21.0,230.0,20.2,92.0,58.3,2290.0,1290.0,709.0
54.4,184.0,145.0,434.0,19.0,231.0,20.1,75.8,55.1,2370.0,1410.0,803.0
85.9,181.0,177.0,460.0,33.1,234.0,22.5,66.9,81.2,2670.0,1720.0,960.0
123.0,245.0,209.0,567.0,63.1,282.0,47.6,62.2,126.0,3450.0,2510.0,1060.0
122.0,248.0,164.0,552.0,41.4,314.0,49.9,63.2,76.2,2670.0,1690.0,701.0
81.0,223.0,133.0,511.0,30.0,294.0,37.8,58.0,60.4,2350.0,1370.0,551.0
59.1,180.0,123.0,420.0,23.4,263.0,27.9,48.0,53.8,2030.0,1120.0,439.0
48.3,154.0,101.0,360.0,20.9,211.0,24.8,45.5,47.7,1850.0,1050.0,513.0
45.0,143.0,101.0,328.0,19.2,204.0,20.4,39.7,46.2,1820.0,1070.0,549.0
42.2,139.0,102.0,317.0,17.4,205.0,19.5,35.1,41.6,1790.0,1080.0,611.0
39.9,132.0,101.0,304.0,17.0,205.0,19.8,33.1,40.3,1800.0,1120.0,651.0
36.2,131.0,93.5,297.0,16.4,196.0,18.2,31.4,37.3,1770.0,1120.0,636.0
33.5,123.0,83.4,268.0,16.6,189.0,16.5,29.1,35.4,1710.0,1070.0,592.0
42.7,121.0,82.7,258.0,16.2,178.0,15.3,26.2,37.3,1630.0,1030.0,653.0
45.2,135.0,97.9,276.0,18.1,151.0,14.4,26.4,38.7,1810.0,1190.0,776.0
50.5,147.0,123.0,325.0,17.9,148.0,15.6,26.3,40.0,1770.0,1170.0,672.0
37.4,125.0,107.0,311.0,16.8,148.0,16.7,25.0,33.5,1700.0,1070.0,636.0
32.1,123.0,101.0,282.0,16.9,170.0,14.6,24.6,31.1,1690.0,1060.0,636.0
43.6,152.0,89.6,282.0,21.5,177.0,16.8,24.2,30.8,1760.0,1130.0,692.0
80.4,155.0,116.0,346.0,40.0,178.0,31.2,24.8,43.6,1830.0,1170.0,650.0
150.0,247.0,157.0,436.0,34.3,209.0,34.3,26.4,110.0,2480.0,1670.0,858.0
68.5,185.0,146.0,439.0,27.8,219.0,26.5,25.7,59.6,2150.0,1380.0,662.0
61.4,140.0,136.0,353.0,36.2,206.0,21.1,24.4,60.0,2000.0,1210.0,663.0
63.2,155.0,142.0,375.0,46.3,207.0,19.2,24.8,87.8,2310.0,1510.0,694.0
47.1,136.0,124.0,345.0,37.0,231.0,18.3,23.2,57.7,2000.0,1280.0,554.0
38.7,121.0,114.0,312.0,27.1,217.0,18.3,22.4,49.8,1890.0,1180.0,548.0
32.2,117.0,86.4,272.0,23.9,196.0,18.7,22.0,39.6,1720.0,1070.0,500.0
29.3,108.0,83.0,249.0,21.1,157.0,17.4,20.5,39.6,1520.0,955.0,480.0
26.5,105.0,66.4,224.0,17.5,154.0,16.2,20.9,35.7,1490.0,954.0,526.0
26.0,107.0,65.1,217.0,17.5,152.0,15.1,20.8,35.7,1470.0,956.0,555.0
42.1,117.0,80.5,232.0,23.4,175.0,21.5,22.0,94.0,1890.0,1330.0,672.0
91.7,141.0,92.6,278.0,22.4,199.0,30.2,26.0,120.0,2290.0,1720.0,667.0
148.0,237.0,116.0,401.0,21.9,188.0,27.2,26.2,149.0,2160.0,1540.0,574.0
100.0,238.0,132.0,472.0,26.6,177.0,23.9,24.2,170.0,2430.0,1790.0,566.0
61.4,163.0,125.0,381.0,33.0,172.0,19.5,22.3,111.0,2290.0,1570.0,494.0
46.0,132.0,98.3,319.0,29.9,160.0,17.6,21.1,76.9,1930.0,1270.0,469.0
37.4,119.0,85.2,265.0,25.6,190.0,15.5,20.0,72.0,1770.0,1150.0,478.0
94.5,147.0,120.0,316.0,46.4,215.0,29.3,26.7,188.0,3090.0,2270.0,676.0
168.0,296.0,203.0,560.0,65.1,499.0,158.0,28.0,309.0,4300.0,3310.0,728.0
97.1,232.0,176.0,574.0,77.4,533.0,235.0,31.2,439.0,5560.0,4190.0,863.0
64.7,169.0,126.0,407.0,70.7,441.0,168.0,31.9,248.0,5150.0,3720.0,642.0
50.6,144.0,123.0,351.0,57.0,340.0,117.0,28.4,145.0,3770.0,2460.0,529.0
40.2,128.0,93.8,313.0,37.5,298.0,65.9,26.1,102.0,2870.0,1740.0,527.0
34.6,113.0,80.4,266.0,35.4,261.0,50.0,23.3,83.0,2480.0,1540.0,507.0
31.0,113.0,80.2,251.0,31.8,247.0,43.4,22.8,73.3,2170.0,1370.0,508.0
32.0,111.0,79.8,267.0,25.0,245.0,38.2,21.4,93.1,2280.0,1480.0,571.0
28.5,105.0,79.1,243.0,19.9,241.0,38.3,21.9,61.5,2110.0,1340.0,500.0
26.5,106.0,61.2,225.0,18.7,214.0,35.0,22.1,52.3,1840.0,1130.0,422.0
26.6,94.6,61.8,215.0,19.6,188.0,32.1,20.2,49.1,1770.0,1070.0,483.0
27.4,113.0,62.5,223.0,20.6,175.0,29.8,20.2,48.5,1770.0,1110.0,511.0
24.1,97.5,56.0,215.0,20.4,179.0,28.0,19.0,46.2,1700.0,1080.0,507.0
22.0,97.2,53.4,196.0,19.6,183.0,27.0,19.1,46.7,1680.0,1060.0,449.0
20.7,89.3,51.4,188.0,20.4,185.0,25.4,19.5,41.1,1530.0,940.0,406.0
20.0,92.1,44.5,178.0,20.2,174.0,25.4,19.6,35.3,1470.0,899.0,418.0
18.6,81.2,44.8,173.0,19.8,165.0,24.5,19.0,34.6,1370.0,841.0,378.0
18.3,86.2,45.3,163.0,19.7,164.0,23.2,18.8,33.2,1330.0,800.0,372.0
17.1,86.6,45.7,162.0,18.9,137.0,24.6,19.0,31.3,1320.0,807.0,423.0
16.1,82.3,46.2,163.0,18.3,143.0,20.8,18.5,29.7,1280.0,786.0,379.0
15.4,79.4,44.9,159.0,18.5,145.0,20.2,18.3,27.1,1230.0,743.0,381.0
15.0,82.6,44.2,151.0,18.6,148.0,18.6,17.6,24.7,1230.0,739.0,383.0
14.8,90.3,41.3,160.0,18.5,146.0,17.4,17.8,29.0,1230.0,746.0,360.0
13.6,84.6,38.0,159.0,18.3,145.0,17.2,17.7,28.2,1160.0,697.0,323.0
14.0,85.4,36.9,149.0,18.1,137.0,17.7,17.8,26.5,1110.0,642.0,344.0
12.6,73.7,37.4,141.0,18.1,122.0,17.9,16.8,23.1,1140.0,694.0,385.0
12.1,80.6,37.2,135.0,18.0,123.0,17.2,16.2,24.1,1100.0,680.0,367.0
11.7,74.1,37.6,135.0,18.0,127.0,17.1,15.8,22.0,1080.0,662.0,350.0
11.7,77.4,39.8,138.0,18.0,127.0,16.6,16.2,23.7,1060.0,645.0,345.0
10.7,77.9,45.2,138.0,18.0,130.0,16.0,15.5,21.5,989.0,594.0,302.0
57.4,110.0,130.0,274.0,17.4,135.0,16.3,18.4,53.9,1570.0,1090.0,571.0
55.6,107.0,130.0,280.0,16.3,157.0,15.9,19.0,55.0,1690.0,1180.0,664.0
58.3,122.0,129.0,288.0,16.1,149.0,16.7,23.7,56.7,1900.0,1360.0,893.0
64.9,200.0,129.0,394.0,16.0,177.0,19.4,25.5,57.5,2050.0,1480.0,823.0
54.8,140.0,133.0,341.0,15.5,146.0,26.6,26.5,52.0,1930.0,1330.0,752.0
65.2,164.0,132.0,353.0,15.4,135.0,25.2,31.3,48.6,1800.0,1230.0,672.0
50.0,132.0,106.0,310.0,15.5,139.0,22.5,33.4,47.2,1680.0,1090.0,533.0
68.3,167.0,87.3,296.0,15.3,126.0,25.4,34.3,41.3,1510.0,948.0,459.0
108.0,199.0,88.0,351.0,16.0,122.0,21.3,29.4,42.0,1480.0,918.0,490.0
85.2,207.0,88.6,382.0,15.9,127.0,22.7,32.6,46.1,1500.0,933.0,479.0
102.0,195.0,88.6,352.0,16.2,142.0,24.7,32.0,48.1,1590.0,943.0,485.0
68.4,167.0,88.2,341.0,15.9,142.0,24.6,32.4,45.1,1540.0,938.0,466.0
52.1,146.0,80.1,293.0,19.0,147.0,19.1,29.8,88.5,1840.0,1160.0,453.0
46.9,142.0,70.7,269.0,19.0,151.0,17.1,24.9,71.4,1750.0,1180.0,401.0
44.4,131.0,70.0,248.0,16.4,144.0,16.2,23.6,51.4,1430.0,912.0,418.0
43.1,128.0,103.0,250.0,15.9,131.0,15.4,21.5,45.4,1430.0,936.0,508.0
44.4,122.0,117.0,282.0,15.7,138.0,15.1,21.0,45.1,1500.0,994.0,582.0
42.3,128.0,108.0,264.0,16.5,135.0,14.8,20.6,44.7,1540.0,1050.0,547.0
54.0,126.0,108.0,267.0,16.1,137.0,14.5,20.6,40.2,1480.0,975.0,577.0
74.1,174.0,108.0,313.0,17.3,124.0,16.6,20.7,36.4,1460.0,987.0,577.0
54.3,142.0,107.0,312.0,16.1,142.0,17.6,24.4,33.7,1450.0,946.0,494.0
42.4,128.0,107.0,282.0,15.6,148.0,16.0,21.7,33.1,1420.0,879.0,486.0
